replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.5833333333333334,0.578125,0.6354166666666666,1.0,5.960464477539063e-08,0.08805765894552071,0.0918171489611268,5741
1,DCLP5/81,outlier,4,0.5625,0.25,0.8125,0.75,0.125,0.16693833097815514,0.16989416256546974,5741
1,DCLP3/91,outlier,10,0.59,0.52,0.74,0.9,0.001953125,0.15770603939890862,0.16473036929965018,5741
1,Loop/633,outlier,5,0.88,0.76,1.0,1.0,0.03125,0.15865568816661835,0.2145209401845932,5741
1,DCLP5/52,outlier,9,0.5308641975308642,0.4074074074074074,0.6666666666666666,0.5555555555555556,0.248046875,0.177783512406879,0.17988449335098267,5741
1,Loop/100,outlier,5,0.6,0.6,0.84,1.0,0.03125,0.14376629292964935,0.14604887664318084,5741
1,Loop/19,outlier,14,0.5561224489795918,0.5612244897959183,0.6326530612244898,1.0,6.103515625e-05,0.16612907711948668,0.17082474274294718,5741
1,Loop/1153,outlier,19,0.518005540166205,0.49584487534626037,0.5650969529085873,0.7894736842105263,0.00904083251953125,0.13680900319626457,0.13724535507591148,5741
1,Loop/342,outlier,5,0.6,0.6,0.84,1.0,0.03125,0.07507231533527374,0.0762854278087616,5741
1,Loop/467,outlier,11,0.5537190082644629,0.4793388429752066,0.6776859504132231,0.7272727272727273,0.16015625,0.0911400094628334,0.0915427715940909,5741
1,Loop/727,outlier,22,0.49586776859504134,0.4524793388429752,0.53099173553719,0.4090909090909091,0.3872644901275635,0.18102153356779704,0.18052847141569311,5741
1,Loop/1120,outlier,4,0.5,0.1875,0.8125,0.5,0.4375,0.10351737588644028,0.10396580398082733,5741
1,Loop/968,outlier,5,0.6,0.6,0.84,1.0,0.03125,0.11152076572179795,0.11204420775175095,5741
1,Loop/317,control,24,0.5121527777777778,0.4826388888888889,0.5486111111111112,0.625,0.12026625871658325,0.17497584503144026,0.176561222722133,5741
1,DCLP3/114,control,4,0.625,0.25,1.0,0.75,0.4375,0.14837757125496864,0.14860759302973747,5741
1,DCLP3/111,control,10,0.52,0.44,0.62,0.7,0.2158203125,0.10710071325302124,0.10766411423683167,5741
1,DCLP3/135,control,5,0.64,0.4,0.84,0.8,0.09375,0.07116307616233826,0.0724971853196621,5741
1,DCLP3/102,control,9,0.49382716049382713,0.35802469135802467,0.6172839506172839,0.5555555555555556,0.248046875,0.11009487923648623,0.11089886642164654,5741
1,DCLP3/171,control,5,0.48,0.24,0.68,0.4,0.5,0.08273642212152481,0.08295801132917405,5741
1,DCLP3/134,control,14,0.5204081632653061,0.46938775510204084,0.5867346938775511,0.7142857142857143,0.01763916015625,0.10402081853577069,0.10476372444203921,5741
1,Loop/1116,control,19,0.4930747922437673,0.44598337950138506,0.5318559556786704,0.3684210526315789,0.7550163269042969,0.1545587280078938,0.15439433722119583,5741
1,DCLP3/43,control,5,0.48,0.24,0.68,0.4,0.6875,0.12327631413936616,0.12306652963161469,5741
1,DCLP3/10,control,11,0.4793388429752066,0.39669421487603307,0.5619834710743802,0.36363636363636365,0.86083984375,0.1221901232546026,0.1219318610700694,5741
1,Loop/1071,control,22,0.5165289256198347,0.493801652892562,0.5578512396694215,0.7272727272727273,0.005162239074707031,0.13998171179132027,0.14191501011902635,5741
1,DCLP3/144,control,4,0.5,0.1875,0.8125,0.5,0.3125,0.14041486382484436,0.1410520225763321,5741
1,DCLP3/68,control,5,0.56,0.36,0.76,0.8,0.15625,0.08673720061779022,0.087802954018116,5741
