replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.8506944444444444,0.7986111111111112,0.9219184027777776,1.0,5.960464477539063e-08,0.09385714897265036,0.11417657881975174,5741
1,DCLP5/81,outlier,4,0.5625,0.25,0.8125,0.75,0.4375,0.1724870353937149,0.1738065406680107,5741
1,DCLP3/91,outlier,10,0.47,0.31,0.63,0.4,0.6875,0.17896563857793807,0.1757859043776989,5741
1,Loop/633,outlier,5,1.0,1.0,1.0,1.0,0.03125,0.344687283039093,0.41958822011947633,5741
1,DCLP5/52,outlier,9,0.6049382716049383,0.3950617283950617,0.8024691358024691,0.5555555555555556,0.28515625,0.18273800942632887,0.18658684856361812,5741
1,Loop/100,outlier,5,0.52,0.24,0.8,0.4,0.5,0.16281227469444276,0.1654268682003021,5741
1,Loop/19,outlier,14,0.44387755102040816,0.34183673469387754,0.5306122448979592,0.21428571428571427,0.96075439453125,0.18423036805221013,0.1786183411521571,5741
1,Loop/1153,outlier,19,0.5789473684210527,0.5429362880886427,0.6620498614958449,0.8947368421052632,8.20159912109375e-05,0.1407542989442223,0.14696638560608813,5741
1,Loop/342,outlier,5,0.92,0.76,1.0,1.0,0.03125,0.07486719936132431,0.09385197311639785,5741
1,Loop/467,outlier,11,0.6198347107438017,0.5041322314049587,0.768595041322314,0.8181818181818182,0.01611328125,0.10091031952337785,0.10582029345360669,5741
1,Loop/727,outlier,22,0.5351239669421488,0.5020661157024794,0.5888429752066116,0.7272727272727273,0.0029642581939697266,0.18533824147148567,0.19168237461285156,5741
1,Loop/1120,outlier,4,0.625,0.25,1.0,0.75,0.125,0.11034083925187588,0.1153462827205658,5741
1,Loop/968,outlier,5,0.48,0.24,0.68,0.4,0.6875,0.12425638437271118,0.12240399569272994,5741
1,Loop/317,control,24,0.5086805555555556,0.4652777777777778,0.5642361111111112,0.625,0.15144962072372437,0.19035516679286957,0.18579438390831152,5741
1,DCLP3/114,control,4,0.25,0.0,0.3125,0.0,1.0,0.1469392478466034,0.13883115351200104,5741
1,DCLP3/111,control,10,0.52,0.35,0.67,0.6,0.2783203125,0.11200913488864898,0.1138046346604824,5741
1,DCLP3/135,control,5,0.6,0.36,0.84,0.8,0.3125,0.08471762090921402,0.08664299547672272,5741
1,DCLP3/102,control,9,0.5679012345679012,0.43209876543209874,0.7407407407407407,0.6666666666666666,0.125,0.11406682597266303,0.11678307586246067,5741
1,DCLP3/171,control,5,0.56,0.36,0.76,0.8,0.15625,0.09095807671546936,0.09210556894540786,5741
1,DCLP3/134,control,14,0.6173469387755102,0.5153061224489796,0.75,0.7142857142857143,0.0147705078125,0.10446240433624812,0.11009786331227847,5741
1,Loop/1116,control,19,0.5457063711911357,0.5096952908587258,0.6094182825484764,0.7894736842105263,0.00308990478515625,0.15654480418092326,0.1607536214746927,5741
1,DCLP3/43,control,5,0.4,0.16,0.64,0.2,0.9375,0.12961081117391587,0.12654029130935668,5741
1,DCLP3/10,control,11,0.47107438016528924,0.35516528925619834,0.5619834710743802,0.2727272727272727,0.83984375,0.13474214212460953,0.13264043561436914,5741
1,Loop/1071,control,22,0.5103305785123967,0.44214876033057854,0.5723657024793386,0.4090909090909091,0.7969834804534912,0.15212773667140442,0.15033752064813266,5741
1,DCLP3/144,control,4,0.4375,0.1875,0.8125,0.5,0.8125,0.14865511283278465,0.1421837043017149,5741
1,DCLP3/68,control,5,0.6,0.36,0.84,0.8,0.15625,0.08874056190252304,0.09346299320459366,5741
