replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.5885416666666666,0.5711805555555556,0.6423611111111112,0.9583333333333334,4.172325134277344e-07,0.08709763238827388,0.09067120682448149,5741
1,DCLP5/81,outlier,4,0.5625,0.25,0.8125,0.75,0.3125,0.16743610799312592,0.17306700348854065,5741
1,DCLP3/91,outlier,10,0.67,0.58,0.81,0.9,0.0048828125,0.148261871188879,0.16211802139878273,5741
1,Loop/633,outlier,5,0.88,0.76,1.0,1.0,0.03125,0.13257816284894944,0.21897423565387725,5741
1,DCLP5/52,outlier,9,0.8518518518518519,0.7283950617283951,1.0,1.0,0.001953125,0.15781164831585354,0.1832549108399285,5741
1,Loop/100,outlier,5,0.76,0.68,1.0,1.0,0.03125,0.12074169516563416,0.15315430015325546,5741
1,Loop/19,outlier,14,0.5663265306122449,0.4897959183673469,0.6683673469387755,0.7142857142857143,0.00262451171875,0.1572261851813112,0.16994114752326692,5741
1,Loop/1153,outlier,19,0.4986149584487535,0.45706371191135736,0.5429362880886427,0.5789473684210527,0.25763893127441406,0.13743244836989202,0.13762955857734932,5741
1,Loop/342,outlier,5,0.6,0.36,0.84,0.8,0.09375,0.0739644281566143,0.0755885437130928,5741
1,Loop/467,outlier,11,0.49586776859504134,0.39669421487603307,0.5867768595041323,0.5454545454545454,0.58447265625,0.09224803813479164,0.09220786663618954,5741
1,Loop/727,outlier,22,0.5454545454545454,0.5020661157024794,0.6198347107438017,0.7727272727272727,0.005162239074707031,0.17365296930074692,0.1813560937615958,5741
1,Loop/1120,outlier,4,0.5,0.1875,0.8125,0.5,0.5625,0.10425434075295925,0.1046571247279644,5741
1,Loop/968,outlier,5,0.44,0.24,0.64,0.2,0.96875,0.11188755035400391,0.11122383922338486,5741
1,Loop/317,control,24,0.5503472222222222,0.4878472222222222,0.640625,0.75,0.0063024163246154785,0.1698506170262893,0.17663453674564758,5741
1,DCLP3/114,control,4,0.5,0.1875,0.8125,0.5,0.4375,0.14711672440171242,0.14955950528383255,5741
1,DCLP3/111,control,10,0.48,0.38,0.56,0.3,0.5771484375,0.108100376278162,0.10865894258022309,5741
1,DCLP3/135,control,5,0.52,0.24,0.8,0.4,0.40625,0.06952980384230614,0.07000535801053047,5741
1,DCLP3/102,control,9,0.5432098765432098,0.49382716049382713,0.654320987654321,0.8888888888888888,0.02734375,0.11222842915190591,0.11390176167090733,5741
1,DCLP3/171,control,5,0.48,0.24,0.68,0.4,0.40625,0.08304332047700883,0.08335457593202591,5741
1,DCLP3/134,control,14,0.5153061224489796,0.4489795918367347,0.5868622448979586,0.5,0.27081298828125,0.10567426894392286,0.10610208766801017,5741
1,Loop/1116,control,19,0.5069252077562327,0.46814404432132967,0.5484764542936288,0.5263157894736842,0.14674949645996094,0.15449487653217817,0.15592979600555018,5741
1,DCLP3/43,control,5,0.56,0.36,0.76,0.8,0.15625,0.12410637736320496,0.12562093883752823,5741
1,DCLP3/10,control,11,0.5289256198347108,0.4132231404958678,0.6528925619834711,0.5454545454545454,0.44921875,0.1244449635798281,0.12533239817077463,5741
1,Loop/1071,control,22,0.53099173553719,0.49586776859504134,0.5867768595041323,0.6818181818181818,0.00415802001953125,0.1385296159847216,0.14284697750752623,5741
1,DCLP3/144,control,4,0.625,0.625,0.8125,1.0,0.0625,0.13677186146378517,0.14088352397084236,5741
1,DCLP3/68,control,5,0.56,0.36,0.76,0.8,0.15625,0.08232054263353347,0.08376506716012955,5741
