channels,space,dim,top1,top5,auc,lift,chance_top1,within_study,n_windows,n_subjects
all,level,2,0.018635565588161526,0.06980185603210434,0.667213532894734,2.063888888888889,0.009029345372460496,True,39870,1329
all,shape,288,0.024504640080260848,0.0854778028592927,0.6238945857310529,2.713888888888889,0.009029345372460496,True,39870,1329
all,raw,288,0.036995234512164535,0.11208929019312766,0.6980413800563932,4.097222222222222,0.009029345372460496,True,39870,1329
all,quantile,11,0.021344369199899675,0.08093804865813894,0.6918053689156991,2.3638888888888894,0.009029345372460496,True,39870,1329
all,acf,36,0.013920240782543265,0.05683471281665413,0.5745646851260207,1.5416666666666667,0.009029345372460496,True,39870,1329
all,spectrum,16,0.01835966892400301,0.0727113117632305,0.6698974276688917,2.033333333333333,0.009029345372460496,True,39870,1329
