replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.5920138888888888,0.5416666666666666,0.6562934027777776,0.7916666666666666,3.814697265625e-05,0.09165171875307958,0.09605598542839289,5741
1,DCLP5/81,outlier,4,0.5,0.1875,0.8125,0.5,0.8125,0.17695917189121246,0.1745876483619213,5741
1,DCLP3/91,outlier,10,0.62,0.48,0.77,0.7,0.0654296875,0.16435168758034707,0.1729792095720768,5741
1,Loop/633,outlier,5,0.64,0.24,1.0,0.8,0.3125,0.23009686470031737,0.2402206242084503,5741
1,DCLP5/52,outlier,9,0.6172839506172839,0.4444444444444444,0.8395061728395061,0.6666666666666666,0.248046875,0.17776222858164045,0.1813219967815611,5741
1,Loop/100,outlier,5,0.44,0.24,0.64,0.2,0.78125,0.16464102417230606,0.16245489567518234,5741
1,Loop/19,outlier,14,0.5,0.413265306122449,0.5918367346938775,0.5,0.72918701171875,0.1761969274708203,0.17401406594685145,5741
1,Loop/1153,outlier,19,0.5401662049861495,0.4903047091412742,0.6094182825484764,0.631578947368421,0.0520782470703125,0.13953726699477748,0.14144694118907578,5741
1,Loop/342,outlier,5,0.48,0.24,0.68,0.4,0.59375,0.07348588034510613,0.07319039553403854,5741
1,Loop/467,outlier,11,0.4380165289256198,0.2809917355371901,0.5454545454545454,0.2727272727272727,0.89697265625,0.0916717868636955,0.0881679772653363,5741
1,Loop/727,outlier,22,0.5,0.46487603305785125,0.5371900826446281,0.5454545454545454,0.23138880729675293,0.18199457702311603,0.18208847702904182,5741
1,Loop/1120,outlier,4,0.375,0.1875,0.75,0.25,0.9375,0.10714686661958694,0.10503411293029785,5741
1,Loop/968,outlier,5,0.6,0.32,0.88,0.6,0.21875,0.11196248531341553,0.11423974186182022,5741
1,Loop/317,control,24,0.4722222222222222,0.421875,0.5034722222222222,0.2916666666666667,0.9802591800689697,0.17570535031457743,0.17269085502872863,5741
1,DCLP3/114,control,4,0.3125,0.0,0.75,0.25,0.9375,0.145156592130661,0.14096271246671677,5741
1,DCLP3/111,control,10,0.5,0.38,0.63,0.6,0.34765625,0.1103024072945118,0.11116046905517578,5741
1,DCLP3/135,control,5,0.52,0.24,0.84,0.6,0.6875,0.07362680807709694,0.07286531552672386,5741
1,DCLP3/102,control,9,0.5308641975308642,0.41975308641975306,0.6666666666666666,0.6666666666666666,0.455078125,0.11606822659571965,0.11660645653804143,5741
1,DCLP3/171,control,5,0.6,0.32,0.92,0.6,0.15625,0.08489085584878922,0.08700210452079774,5741
1,DCLP3/134,control,14,0.5306122448979592,0.4030612244897959,0.673469387755102,0.5714285714285714,0.25079345703125,0.10496578472001213,0.10622956497328621,5741
1,Loop/1116,control,19,0.4709141274238227,0.40443213296398894,0.5263157894736842,0.3157894736842105,0.9600620269775391,0.15611518684186435,0.15323355284176374,5741
1,DCLP3/43,control,5,0.32,0.04,0.52,0.2,0.9375,0.12791107147932052,0.1238089606165886,5741
1,DCLP3/10,control,11,0.47107438016528924,0.38016528925619836,0.5289256198347108,0.2727272727272727,0.9384765625,0.12914620543068106,0.12746663865717975,5741
1,Loop/1071,control,22,0.5227272727272727,0.4855371900826446,0.5743801652892562,0.6818181818181818,0.04270458221435547,0.140811650082469,0.14318796416575258,5741
1,DCLP3/144,control,4,0.75,0.25,1.0,0.75,0.125,0.14646921306848526,0.15061619132757187,5741
1,DCLP3/68,control,5,0.52,0.16,0.92,0.4,0.5,0.08101574778556823,0.083137746155262,5741
