replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.7361111111111112,0.6180121527777778,0.8455295138888888,0.75,0.0002149343490600586,0.03650526260025799,0.041249199925611414,5741
1,DCLP5/81,outlier,4,0.5,0.0,1.0,0.5,0.5625,0.1398927327245474,0.14394114166498184,5741
1,DCLP3/91,outlier,10,0.56,0.37,0.7502499999999986,0.6,0.24609375,0.19344512820243837,0.20010494515299798,5741
1,Loop/633,outlier,5,0.52,0.24,0.76,0.8,0.3125,0.2086503565311432,0.20932141542434693,5741
1,DCLP5/52,outlier,9,0.49382716049382713,0.2716049382716049,0.7407407407407407,0.5555555555555556,0.455078125,0.18523145218690237,0.1862580958339903,5741
1,Loop/100,outlier,5,0.52,0.16,0.88,0.4,0.40625,0.1544590100646019,0.16565362811088563,5741
1,Loop/19,outlier,14,0.6071428571428571,0.5255102040816326,0.7397959183673469,0.7857142857142857,0.01226806640625,0.15799413940736226,0.168173969324146,5741
1,Loop/1153,outlier,19,0.5512465373961218,0.42382271468144045,0.6869806094182825,0.5789473684210527,0.24498367309570312,0.051405580028107294,0.05211584524888741,5741
1,Loop/342,outlier,5,0.52,0.32,0.76,0.6,0.5,0.05220882892608643,0.05054750144481659,5741
1,Loop/467,outlier,11,0.5454545454545454,0.4049586776859504,0.7024793388429752,0.6363636363636364,0.20654296875,0.05589252473278479,0.05730166455561465,5741
1,Loop/727,outlier,22,0.5268595041322314,0.4690082644628099,0.5909090909090909,0.5909090909090909,0.05272674560546875,0.09538313153792512,0.0970369279384613,5741
1,Loop/1120,outlier,4,0.75,0.25,1.0,0.75,0.1875,0.048202003352344036,0.057564206421375275,5741
1,Loop/968,outlier,5,0.56,0.28,0.84,0.8,0.15625,0.0712135374546051,0.07246075570583344,5741
1,Loop/317,control,24,0.4965277777777778,0.4305555555555556,0.5625,0.5833333333333334,0.39491891860961914,0.10593083252509435,0.10642674596359332,5741
1,DCLP3/114,control,4,0.375,0.0,0.8125,0.5,0.5625,0.14479947835206985,0.13837068155407906,5741
1,DCLP3/111,control,10,0.54,0.47,0.65,0.8,0.0419921875,0.11031921729445457,0.11357678100466728,5741
1,DCLP3/135,control,5,0.44,0.16,0.68,0.4,0.78125,0.07544079944491386,0.07349458932876587,5741
1,DCLP3/102,control,9,0.4567901234567901,0.32098765432098764,0.5679012345679012,0.3333333333333333,0.8984375,0.11891166700257196,0.11559172554148568,5741
1,DCLP3/171,control,5,0.48,0.12,0.8,0.6,0.40625,0.08080432415008545,0.08215020596981049,5741
1,DCLP3/134,control,14,0.4846938775510204,0.3520408163265306,0.6173469387755102,0.5714285714285714,0.5,0.10455240202801568,0.10382224087204252,5741
1,Loop/1116,control,19,0.481994459833795,0.3767313019390582,0.5844875346260388,0.47368421052631576,0.6746253967285156,0.10755288051931482,0.10704357177019119,5741
1,DCLP3/43,control,5,0.24,0.0,0.6,0.2,0.96875,0.10767636150121689,0.10048856735229492,5741
1,DCLP3/10,control,11,0.5206611570247934,0.4049586776859504,0.6446280991735537,0.5454545454545454,0.41552734375,0.10275206714868546,0.10312778502702713,5741
1,Loop/1071,control,22,0.5495867768595041,0.4731404958677686,0.6342975206611571,0.6363636363636364,0.12394952774047852,0.10323883457617326,0.10565271093086763,5741
1,DCLP3/144,control,4,0.625,0.25,1.0,0.75,0.4375,0.142389927059412,0.14244074933230877,5741
1,DCLP3/68,control,5,0.52,0.32,0.76,0.6,0.40625,0.09461986869573594,0.09598913788795471,5741
