replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.6423611111111112,0.5850694444444444,0.7204861111111112,0.8333333333333334,1.233816146850586e-05,0.09626736740271251,0.10326472048958142,5741
1,DCLP5/81,outlier,4,0.9375,0.8125,1.0,1.0,0.0625,0.20106945931911469,0.25490353628993034,5741
1,DCLP3/91,outlier,10,0.85,0.73,1.0,1.0,0.0009765625,0.17176192998886108,0.1986684814095497,5741
1,Loop/633,outlier,5,0.72,0.68,1.0,1.0,0.03125,0.2581066220998764,0.28541470170021055,5741
1,DCLP5/52,outlier,9,0.8024691358024691,0.691358024691358,0.9753086419753086,1.0,0.001953125,0.2108408510684967,0.24612951775391897,5741
1,Loop/100,outlier,5,0.68,0.64,0.92,1.0,0.03125,0.201242595911026,0.2128591388463974,5741
1,Loop/19,outlier,14,0.5969387755102041,0.4845663265306122,0.7295918367346939,0.6428571428571429,0.00830078125,0.20574081582682474,0.21186786464282445,5741
1,Loop/1153,outlier,19,0.5318559556786704,0.5013850415512465,0.590027700831025,0.7894736842105263,0.00084686279296875,0.14156419117199748,0.14261358741082644,5741
1,Loop/342,outlier,5,0.84,0.76,1.0,1.0,0.03125,0.0757752612233162,0.08284410536289215,5741
1,Loop/467,outlier,11,0.5950413223140496,0.5371900826446281,0.7355371900826446,0.9090909090909091,0.00146484375,0.09720297360962088,0.09990211711688475,5741
1,Loop/727,outlier,22,0.5516528925619835,0.49173553719008267,0.6425619834710744,0.6818181818181818,0.0732583999633789,0.17882115935737436,0.18545278060165318,5741
1,Loop/1120,outlier,4,0.5625,0.25,0.8125,0.75,0.125,0.11071976646780968,0.11224853433668613,5741
1,Loop/968,outlier,5,0.56,0.36,0.76,0.8,0.3125,0.12316738665103913,0.12391071915626525,5741
1,Loop/317,control,24,0.53125,0.5,0.5885416666666666,0.7083333333333334,0.018324613571166992,0.1923042188088099,0.1959677959481875,5741
1,DCLP3/114,control,4,0.625,0.25,0.9375,0.75,0.1875,0.18821870908141136,0.19028903543949127,5741
1,DCLP3/111,control,10,0.51,0.39,0.64,0.6,0.2783203125,0.150781986117363,0.15096933543682098,5741
1,DCLP3/135,control,5,0.48,0.24,0.68,0.4,0.40625,0.09637053906917573,0.09690962582826615,5741
1,DCLP3/102,control,9,0.49382716049382713,0.37037037037037035,0.5925925925925926,0.4444444444444444,0.71484375,0.13763388246297836,0.1370507934027248,5741
1,DCLP3/171,control,5,0.44,0.24,0.64,0.2,0.9375,0.10051127076148987,0.09941326230764388,5741
1,DCLP3/134,control,14,0.44387755102040816,0.336734693877551,0.5306122448979592,0.35714285714285715,0.9234619140625,0.12283810760293688,0.12177114029015813,5741
1,Loop/1116,control,19,0.5069252077562327,0.4626038781163435,0.556786703601108,0.5789473684210527,0.05668830871582031,0.174393220167411,0.17500427679011696,5741
1,DCLP3/43,control,5,0.44,0.24,0.64,0.2,0.84375,0.16137903928756714,0.16032212674617768,5741
1,DCLP3/10,control,11,0.48760330578512395,0.3884297520661157,0.5702479338842975,0.45454545454545453,0.64990234375,0.152628631754355,0.15236805988983673,5741
1,Loop/1071,control,22,0.53099173553719,0.493801652892562,0.5909090909090909,0.6818181818181818,0.0077915191650390625,0.15226806124502962,0.15575808185068044,5741
1,DCLP3/144,control,4,0.3125,0.0,0.3125,0.0,1.0,0.1758856363594532,0.17520754784345627,5741
1,DCLP3/68,control,5,0.48,0.16,0.76,0.4,0.5,0.11826148480176926,0.11844413876533508,5741
