replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.7309027777777778,0.6006510416666666,0.859375,0.75,0.0010004639625549316,0.043324775993824005,0.0907315934697787,5741
1,DCLP5/81,outlier,4,0.84375,0.53125,1.0,0.75,0.05440471502027284,0.04605729877948761,0.1764267347753048,5741
1,DCLP3/91,outlier,10,0.835,0.674875,0.98,0.8,0.007577986940487303,0.06640305268374505,0.1737838678061962,5741
1,Loop/633,outlier,5,1.0,1.0,1.0,1.0,0.03125,9.207119583152235e-05,0.21757096350193023,5741
1,DCLP5/52,outlier,9,0.9135802469135802,0.7530864197530864,1.0,0.7777777777777778,0.008980238763039383,0.041358948017457604,0.19284586608409882,5741
1,Loop/100,outlier,5,0.76,0.52,1.0,0.6,0.05440471502027284,0.09854163218988106,0.16739082634449004,5741
1,Loop/19,outlier,14,0.8571428571428571,0.6938775510204082,0.9897959183673469,0.7857142857142857,0.0018508747033446212,0.0491055692286214,0.1763571777514049,5741
1,Loop/1153,outlier,19,0.8836565096952909,0.7603531855955679,0.9833795013850416,0.8421052631578947,0.0001757662842537316,0.03484720762897173,0.14043343184809937,5741
1,Loop/342,outlier,5,0.72,0.52,1.0,0.6,0.05440471502027284,0.04662405699491501,0.07687806934118271,5741
1,Loop/467,outlier,11,0.9421487603305785,0.8181818181818182,1.0,0.9090909090909091,0.0009765625,0.013767738407543882,0.09309794178063219,5741
1,Loop/727,outlier,22,0.9266528925619835,0.8274793388429752,1.0,0.8636363636363636,6.591694449141665e-05,0.02660713973388986,0.18484527041966264,5741
1,Loop/1120,outlier,4,0.6875,0.6875,1.0,1.0,0.0625,0.06386630050837994,0.1075443048030138,5741
1,Loop/968,outlier,5,0.84,0.76,1.0,1.0,0.03125,0.026187732815742493,0.11569991260766983,5741
1,Loop/317,control,24,0.7708333333333334,0.6501736111111112,0.8854166666666666,0.625,0.00031460191540566297,0.08208647891024157,0.1786097316071391,5741
1,DCLP3/114,control,4,0.6875,0.5,1.0,0.5,0.08985624743949988,0.07760722133389208,0.14753251150250435,5741
1,DCLP3/111,control,10,0.795,0.605,0.945,0.6,0.013995907742832873,0.052281611124635675,0.10860885381698608,5741
1,DCLP3/135,control,5,0.86,0.42,1.0,0.6,0.07206351740800766,0.029113630703068338,0.07827696725726127,5741
1,DCLP3/102,control,9,0.7654320987654321,0.5432098765432098,1.0,0.6666666666666666,0.013995907742832873,0.04608763042455798,0.11655513859457439,5741
1,DCLP3/171,control,5,0.72,0.18,0.98,0.4,0.14252470370130638,0.05110011100769043,0.08566546738147736,5741
1,DCLP3/134,control,14,0.9387755102040817,0.8316326530612245,1.0,1.0,6.103515625e-05,0.015323426734799537,0.10683268361857959,5741
1,Loop/1116,control,19,0.8254847645429363,0.6966759002770083,0.9446329639889195,0.7894736842105263,0.0004229273113302267,0.05294204855569038,0.15698312458239103,5741
1,DCLP3/43,control,5,0.84,0.52,1.0,0.6,0.05440471502027284,0.06972139030694961,0.12399165034294128,5741
1,DCLP3/10,control,11,0.8388429752066116,0.6694214876033058,1.0,0.8181818181818182,0.004672056501102442,0.035945367144780575,0.1271512576124885,5741
1,Loop/1071,control,22,0.8966942148760331,0.7778925619834711,0.9700413223140496,0.7272727272727273,0.00019511562542044681,0.03793518097419027,0.14336575669321147,5741
1,DCLP3/144,control,4,0.71875,0.53125,1.0,0.75,0.05440471502027284,0.08191906288266182,0.149782232940197,5741
1,DCLP3/68,control,5,0.96,0.64,1.0,0.8,0.0625,0.01385293576240656,0.08250838220119476,5741
