replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,1.0,1.0,1.0,1.0,5.960464477539063e-08,0.041272904413441815,0.07428497883180778,5741
1,DCLP5/81,outlier,4,0.75,0.6875,1.0,1.0,0.0625,0.2241345401853323,0.28696561604738235,5741
1,DCLP3/91,outlier,10,0.84,0.73,1.0,1.0,0.0009765625,0.1396370094269514,0.2513474106788635,5741
1,Loop/633,outlier,5,0.8,0.4,1.0,0.8,0.0625,0.14992665499448776,0.2725881487131119,5741
1,DCLP5/52,outlier,9,0.7283950617283951,0.6666666666666666,0.8765432098765432,1.0,0.001953125,0.24968725028965208,0.31263773639996845,5741
1,Loop/100,outlier,5,0.76,0.64,1.0,1.0,0.03125,0.19010374546051026,0.2736117780208588,5741
1,Loop/19,outlier,14,0.7806122448979592,0.6836734693877551,0.9183673469387755,1.0,6.103515625e-05,0.15569205741797174,0.22414400428533554,5741
1,Loop/1153,outlier,19,0.8421052631578947,0.7506925207756233,0.9501385041551247,1.0,1.9073486328125e-06,0.07314385807043627,0.07995800595534475,5741
1,Loop/342,outlier,5,0.96,0.84,1.0,1.0,0.03125,0.07080352604389191,0.08077195733785629,5741
1,Loop/467,outlier,11,0.6942148760330579,0.6446280991735537,0.8429752066115702,1.0,0.00048828125,0.0795472494580529,0.08378636362877759,5741
1,Loop/727,outlier,22,0.5805785123966942,0.5413223140495868,0.648811983471074,0.8181818181818182,1.0251998901367188e-05,0.115805600177158,0.11926440251144496,5741
1,Loop/1120,outlier,4,0.625,0.625,0.8125,1.0,0.0625,0.08494742400944233,0.08752167411148548,5741
1,Loop/968,outlier,5,0.6,0.36,0.84,0.8,0.09375,0.08902774751186371,0.09139976352453232,5741
1,Loop/317,control,24,0.6302083333333334,0.5503472222222222,0.7326388888888888,0.7916666666666666,0.00028377771377563477,0.14896279573440552,0.15940158379574618,5741
1,DCLP3/114,control,4,0.6875,0.6875,1.0,1.0,0.0625,0.21889754012227058,0.2275402881205082,5741
1,DCLP3/111,control,10,0.93,0.85,1.0,1.0,0.0009765625,0.15857828482985498,0.18449598252773286,5741
1,DCLP3/135,control,5,0.64,0.64,0.84,1.0,0.03125,0.11905502825975418,0.12260728478431701,5741
1,DCLP3/102,control,9,0.6790123456790124,0.5308641975308642,0.8641975308641975,0.8888888888888888,0.009765625,0.14649075104130638,0.15742406249046326,5741
1,DCLP3/171,control,5,0.4,0.16,0.64,0.2,0.84375,0.11912046372890472,0.11733724474906922,5741
1,DCLP3/134,control,14,0.6428571428571429,0.5,0.7908163265306123,0.6428571428571429,0.01226806640625,0.1364164613187313,0.1435236127248832,5741
1,Loop/1116,control,19,0.6232686980609419,0.554016620498615,0.7285318559556787,0.8421052631578947,0.001010894775390625,0.1468573714557447,0.15403236291910472,5741
1,DCLP3/43,control,5,0.68,0.4,1.0,0.8,0.0625,0.17244028449058532,0.17984387576580046,5741
1,DCLP3/10,control,11,0.7355371900826446,0.5454545454545454,0.9008264462809917,0.7272727272727273,0.02685546875,0.1369441571560773,0.15614342554049057,5741
1,Loop/1071,control,22,0.5909090909090909,0.5227272727272727,0.6900826446280992,0.7272727272727273,0.004637241363525391,0.145395215600729,0.15089481256224893,5741
1,DCLP3/144,control,4,0.875,0.75,1.0,1.0,0.0625,0.14592303708195686,0.19068023934960365,5741
1,DCLP3/68,control,5,0.68,0.48,0.96,0.8,0.09375,0.14364109337329864,0.1515052169561386,5741
