replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.8576388888888888,0.78125,0.9358072916666664,0.9583333333333334,1.7881393432617188e-07,0.06513539562001824,0.07471246086061001,5741
1,DCLP5/81,outlier,4,0.75,0.6875,1.0,1.0,0.0625,0.14743272215127945,0.16558673232793808,5741
1,DCLP3/91,outlier,10,0.37,0.2,0.52,0.1,0.9677734375,0.20169932246208191,0.18688584566116334,5741
1,Loop/633,outlier,5,0.48,0.12,0.84,0.6,0.3125,0.20609696507453917,0.21076202392578125,5741
1,DCLP5/52,outlier,9,0.3950617283950617,0.18518518518518517,0.6049382716049383,0.5555555555555556,0.71484375,0.20113398962550694,0.19224284092585245,5741
1,Loop/100,outlier,5,0.56,0.32,0.84,0.6,0.40625,0.17419738471508026,0.18019924014806749,5741
1,Loop/19,outlier,14,0.5663265306122449,0.45408163265306123,0.6989795918367347,0.7857142857142857,0.02471923828125,0.15725326484867505,0.1688204961163657,5741
1,Loop/1153,outlier,19,0.2077562326869806,0.08310249307479224,0.3628808864265928,0.2631578947368421,0.9992942810058594,0.08156863286306984,0.07273051162299357,5741
1,Loop/342,outlier,5,0.8,0.68,1.0,1.0,0.03125,0.07189535051584243,0.08017810732126236,5741
1,Loop/467,outlier,11,0.7603305785123967,0.6198347107438017,0.9090909090909091,0.9090909090909091,0.00244140625,0.0738809190013192,0.081820702010935,5741
1,Loop/727,outlier,22,0.621900826446281,0.5226756198347108,0.7272727272727273,0.7727272727272727,0.0018355846405029297,0.09775508720089089,0.10680745779113336,5741
1,Loop/1120,outlier,4,0.75,0.75,1.0,1.0,0.0625,0.07114956341683865,0.07631601579487324,5741
1,Loop/968,outlier,5,0.36,0.0,0.68,0.4,0.78125,0.0943579450249672,0.08571197092533112,5741
1,Loop/317,control,24,0.4288194444444444,0.3211805555555556,0.5364583333333334,0.4166666666666667,0.9697864651679993,0.12889064196497202,0.11787453759461641,5741
1,DCLP3/114,control,4,0.1875,0.0,0.25,0.0,1.0,0.15002305433154106,0.1293282713741064,5741
1,DCLP3/111,control,10,0.4,0.25,0.5,0.2,0.986328125,0.13180040940642357,0.11918776482343674,5741
1,DCLP3/135,control,5,0.28,0.04,0.52,0.2,0.96875,0.0948296919465065,0.08645330518484115,5741
1,DCLP3/102,control,9,0.38271604938271603,0.19753086419753085,0.5061728395061729,0.2222222222222222,0.994140625,0.12856465412510765,0.1151575462685691,5741
1,DCLP3/171,control,5,0.24,0.0,0.6,0.2,0.9375,0.09670611023902893,0.08932548314332962,5741
1,DCLP3/134,control,14,0.4489795918367347,0.29068877551020406,0.6020408163265306,0.35714285714285715,0.9547119140625,0.11854402987020356,0.11148706397839955,5741
1,Loop/1116,control,19,0.3850415512465374,0.26038781163434904,0.49314404432132924,0.21052631578947367,0.9885063171386719,0.12069963546175706,0.11334963260512602,5741
1,DCLP3/43,control,5,0.4,0.04,0.8,0.4,0.84375,0.11776744723320007,0.11364817470312119,5741
1,DCLP3/10,control,11,0.512396694214876,0.34710743801652894,0.6611570247933884,0.5454545454545454,0.55078125,0.10959330133416435,0.10905087332833897,5741
1,Loop/1071,control,22,0.30785123966942146,0.19834710743801653,0.39462809917355374,0.09090909090909091,0.9999673366546631,0.12707710232247005,0.11282066221941602,5741
1,DCLP3/144,control,4,0.5,0.1875,0.8125,0.5,0.6875,0.1509377509355545,0.1405062135308981,5741
1,DCLP3/68,control,5,0.72,0.68,1.0,1.0,0.03125,0.09988954812288284,0.10989532768726348,5741
