replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,1.0,1.0,1.0,1.0,5.960464477539063e-08,0.04133927511672179,0.07229512433211009,5741
1,DCLP5/81,outlier,4,0.8125,0.75,1.0,1.0,0.0625,0.21138555370271206,0.2846691869199276,5741
1,DCLP3/91,outlier,10,0.73,0.67,0.88,1.0,0.0009765625,0.20387209504842757,0.24240800887346267,5741
1,Loop/633,outlier,5,0.64,0.4,0.96,0.8,0.15625,0.24447068572044373,0.26505311131477355,5741
1,DCLP5/52,outlier,9,0.7654320987654321,0.5679012345679012,0.9629629629629629,0.8888888888888888,0.009765625,0.2119712953766187,0.2939528491761949,5741
1,Loop/100,outlier,5,0.72,0.68,1.0,1.0,0.03125,0.23019564896821976,0.26829556524753573,5741
1,Loop/19,outlier,14,0.7295918367346939,0.617219387755102,0.8724489795918368,0.8571428571428571,0.00152587890625,0.1961709527032716,0.22558550323758805,5741
1,Loop/1153,outlier,19,0.703601108033241,0.6426592797783933,0.8227839335180052,1.0,1.9073486328125e-06,0.07545540913155205,0.07905269374972895,5741
1,Loop/342,outlier,5,0.76,0.68,1.0,1.0,0.03125,0.07289441525936127,0.07743041217327118,5741
1,Loop/467,outlier,11,0.7355371900826446,0.6776859504132231,0.8842975206611571,1.0,0.00048828125,0.07715288143266331,0.08136937428604472,5741
1,Loop/727,outlier,22,0.5619834710743802,0.5330578512396694,0.6239669421487604,0.8636363636363636,0.0005457401275634766,0.11595611985434186,0.11827214536341754,5741
1,Loop/1120,outlier,4,0.5625,0.25,0.8125,0.75,0.1875,0.08609377220273018,0.08938183821737766,5741
1,Loop/968,outlier,5,0.52,0.32,0.76,0.6,0.15625,0.0897129088640213,0.09124714434146881,5741
1,Loop/317,control,24,0.5520833333333334,0.5225694444444444,0.609375,0.9166666666666666,7.480382919311523e-05,0.15845662355422974,0.16189323489864668,5741
1,DCLP3/114,control,4,0.8125,0.75,1.0,1.0,0.0625,0.20896033570170403,0.22622939944267273,5741
1,DCLP3/111,control,10,0.71,0.58,0.88,0.9,0.0048828125,0.17916479259729384,0.188739675283432,5741
1,DCLP3/135,control,5,0.52,0.32,0.76,0.6,0.3125,0.12024930864572525,0.12107963263988494,5741
1,DCLP3/102,control,9,0.5555555555555556,0.4567901234567901,0.6790123456790124,0.7777777777777778,0.212890625,0.15904462171925438,0.16022914979192945,5741
1,DCLP3/171,control,5,0.4,0.16,0.64,0.2,0.84375,0.12248968034982681,0.12169346660375595,5741
1,DCLP3/134,control,14,0.5714285714285714,0.5051020408163265,0.6632653061224489,0.7857142857142857,0.00537109375,0.1473365362201418,0.15013379816498076,5741
1,Loop/1116,control,19,0.5207756232686981,0.4515235457063712,0.5844875346260388,0.5263157894736842,0.19773101806640625,0.1555082154901404,0.15641010278149656,5741
1,DCLP3/43,control,5,0.6,0.36,0.84,0.8,0.0625,0.18151116967201233,0.18534587919712067,5741
1,DCLP3/10,control,11,0.512396694214876,0.4049586776859504,0.628099173553719,0.5454545454545454,0.07373046875,0.157568328759887,0.15969602899117905,5741
1,Loop/1071,control,22,0.5227272727272727,0.48760330578512395,0.5785123966942148,0.7272727272727273,0.007047414779663086,0.15134244649247688,0.1535486148839647,5741
1,DCLP3/144,control,4,0.5,0.0,0.8125,0.5,0.5625,0.18636854737997055,0.18684866651892662,5741
1,DCLP3/68,control,5,0.52,0.24,0.76,0.4,0.59375,0.15916962921619415,0.15911364555358887,5741
