replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.9817708333333334,0.9418185763888889,1.0,0.9583333333333334,1.3507974243552756e-05,0.016312260507220344,0.04946493931735555,5741
1,DCLP5/81,outlier,4,0.75,0.25,1.0,0.75,0.125,0.04541926831007004,0.1559438481926918,5741
1,DCLP3/91,outlier,10,0.845,0.6,0.98,0.6,0.025306216119592342,0.06646220541442745,0.18541761487722397,5741
1,Loop/633,outlier,5,1.0,1.0,1.0,1.0,0.03125,0.000134969552163966,0.19834679663181304,5741
1,DCLP5/52,outlier,9,0.9320987654320988,0.7283950617283951,1.0,0.7777777777777778,0.008645140296453127,0.038747563723720506,0.19948643445968628,5741
1,Loop/100,outlier,5,0.76,0.32,0.98,0.4,0.14252470370130638,0.08677787279593759,0.1636893630027771,5741
1,Loop/19,outlier,14,0.8724489795918368,0.7474489795918368,1.0,0.8571428571428571,0.0011088607321185246,0.047859356729272155,0.17230477982333728,5741
1,Loop/1153,outlier,19,0.8642659279778393,0.7548476454293629,0.9667936288088641,0.8947368421052632,0.00014652626009624466,0.015158757083745991,0.057278520966831004,5741
1,Loop/342,outlier,5,0.72,0.52,1.0,0.6,0.05440471502027284,0.035501062870025635,0.06110224351286888,5741
1,Loop/467,outlier,11,0.8553719008264463,0.6652892561983471,1.0,0.8181818181818182,0.0034552149039073997,0.012808473472515207,0.062223484231667084,5741
1,Loop/727,outlier,22,0.9338842975206612,0.8533057851239669,1.0,1.0,2.384185791015625e-07,0.013730169009001904,0.10220038586042145,5741
1,Loop/1120,outlier,4,0.6875,0.6875,1.0,1.0,0.0625,0.03355054116946121,0.06299552228301764,5741
1,Loop/968,outlier,5,0.84,0.4,1.0,0.8,0.0625,0.01713270892796572,0.07939191311597824,5741
1,Loop/317,control,24,0.765625,0.6536241319444445,0.8759114583333332,0.7083333333333334,0.00012679759015861482,0.05238927084186192,0.11252292525023222,5741
1,DCLP3/114,control,4,0.6875,0.5,1.0,0.5,0.08985624743949988,0.07884555613236444,0.14763815701007843,5741
1,DCLP3/111,control,10,0.735,0.57,0.93,0.6,0.021261238999025815,0.05848796378413681,0.11635451018810272,5741
1,DCLP3/135,control,5,0.82,0.4,1.0,0.6,0.07206351740800766,0.030623961465607863,0.07852998673915863,5741
1,DCLP3/102,control,9,0.7345679012345679,0.49984567901234567,1.0,0.6666666666666666,0.017845950058402206,0.0495096494398442,0.11737353685829374,5741
1,DCLP3/171,control,5,0.72,0.26,0.98,0.4,0.14252470370130638,0.05182109624147415,0.08696496039628983,5741
1,DCLP3/134,control,14,0.9387755102040817,0.8137755102040817,1.0,0.8571428571428571,0.0011088607321185246,0.01480247837753268,0.10662006267479487,5741
1,Loop/1116,control,19,0.850415512465374,0.7174515235457064,0.9626038781163435,0.7368421052631579,0.0004229273113302267,0.035112313459792766,0.11216128460670773,5741
1,DCLP3/43,control,5,0.76,0.52,0.9804999999999973,0.6,0.05440471502027284,0.06429289678781061,0.10811892747879029,5741
1,DCLP3/10,control,11,0.9256198347107438,0.8264462809917356,1.0,1.0,0.00048828125,0.026340617652088193,0.10626885904507204,5741
1,Loop/1071,control,22,0.8192148760330579,0.6890495867768595,0.9463584710743796,0.7727272727272727,0.00010683500219534864,0.036196164474280194,0.10986467450857162,5741
1,DCLP3/144,control,4,0.625,0.25,1.0,0.75,0.125,0.07205326420626079,0.13867981918156147,5741
1,DCLP3/68,control,5,1.0,1.0,1.0,1.0,0.03125,0.015827209467533975,0.10168793052434921,5741
