subject,equal_adjacent_frac
10,0.003484320557491289
10,0.003484320557491289
10,0.017421602787456445
10,0.003484320557491289
10,0.010452961672473868
10,0.006968641114982578
10,0.0
10,0.003484320557491289
10,0.003484320557491289
10,0.003484320557491289
10,0.003484320557491289
10,0.0
10,0.010452961672473868
10,0.006968641114982578
10,0.003484320557491289
10,0.006968641114982578
10,0.0
10,0.003484320557491289
10,0.003484320557491289
10,0.0
10,0.0
10,0.013937282229965157
10,0.0
10,0.006968641114982578
10,0.013937282229965157
10,0.006968641114982578
10,0.003484320557491289
10,0.0
10,0.006968641114982578
10,0.0
10,0.010452961672473868
10,0.0
10,0.003484320557491289
10,0.006968641114982578
10,0.0
10,0.020905923344947737
10,0.003484320557491289
10,0.003484320557491289
10,0.013937282229965157
10,0.010452961672473868
10,0.013937282229965157
10,0.006968641114982578
10,0.010452961672473868
10,0.0
10,0.013937282229965157
10,0.010452961672473868
10,0.0
10,0.0
10,0.0
10,0.003484320557491289
10,0.017421602787456445
10,0.0
10,0.0
10,0.010452961672473868
10,0.0
10,0.0
10,0.006968641114982578
10,0.003484320557491289
10,0.0
10,0.006968641114982578
10,0.0
10,0.003484320557491289
10,0.0
10,0.006968641114982578
10,0.0
10,0.006968641114982578
10,0.003484320557491289
10,0.0
10,0.0
10,0.010452961672473868
10,0.0
10,0.003484320557491289
10,0.0
