replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,34,1.0,1.0,1.0,1.0,5.820766091346741e-11,0.04497934362905867,0.07192378666471033,7001
1,Loop/1153,outlier,28,0.701530612244898,0.6632653061224489,0.7767857142857143,1.0,3.725290298461914e-09,0.07659439636128289,0.08067070320248604,7001
1,Loop/727,outlier,22,0.5826446280991735,0.5599173553719008,0.6694214876033058,1.0,2.384185791015625e-07,0.11617705598473549,0.11817126111550764,7001
1,Loop/19,outlier,15,0.5022222222222222,0.44,0.5688888888888889,0.5333333333333333,0.1795654296875,0.23169103662172955,0.23236584961414336,7001
1,Loop/256,outlier,12,0.5277777777777778,0.4583333333333333,0.6180555555555556,0.6666666666666666,0.054931640625,0.1172908420364062,0.11864140753944714,7001
1,Loop/467,outlier,11,0.743801652892562,0.6859504132231405,0.8762396694214865,1.0,0.00048828125,0.07940513234246861,0.08395682952620766,7001
1,DCLP3/91,outlier,10,0.61,0.6,0.75,1.0,0.0009765625,0.24587281346321105,0.2542964771389961,7001
1,DCLP5/52,outlier,9,0.6049382716049383,0.48117283950617284,0.7407407407407407,0.7777777777777778,0.013671875,0.2905707226859199,0.2948753833770752,7001
1,Loop/263,outlier,7,0.5306122448979592,0.3673469387755102,0.6938775510204082,0.5714285714285714,0.109375,0.27102987468242645,0.2734022183077676,7001
1,Loop/100,outlier,5,0.48,0.24,0.68,0.4,0.6875,0.2724823534488678,0.272072958946228,7001
1,Loop/1067,control,34,0.4463667820069204,0.4100346020761246,0.4576340830449826,0.08823529411764706,0.9999999980791472,0.14300078285091064,0.14118641768308246,7001
1,Loop/435,control,28,0.5,0.461734693877551,0.5382653061224489,0.42857142857142855,0.7010389491915703,0.11491913774183818,0.11482804641127586,7001
1,Loop/1071,control,22,0.5206611570247934,0.5,0.5640495867768595,0.7727272727272727,0.003324747085571289,0.1487313417548483,0.14940984750335867,7001
1,DCLP3/22,control,15,0.49333333333333335,0.4265555555555556,0.5644444444444444,0.6,0.737762451171875,0.15328617691993712,0.1529679775238037,7001
1,BrisT1D/P07,control,12,0.4791666666666667,0.4027777777777778,0.5277777777777778,0.25,0.96142578125,0.22879818826913834,0.22734119494756064,7001
1,BrisT1D/P15,control,11,0.47107438016528924,0.371900826446281,0.5371900826446281,0.2727272727272727,0.9951171875,0.18808180635625665,0.18713557042858817,7001
1,BrisT1D/P04,control,10,0.43,0.32975000000000004,0.42,0.0,1.0,0.14574000909924506,0.14415653720498084,7001
1,BrisT1D/P03,control,9,0.345679012345679,0.1728395061728395,0.38271604938271603,0.0,1.0,0.19177513817946115,0.18957032097710502,7001
1,DCLP3/118,control,7,0.3877551020408163,0.22448979591836735,0.3877551020408163,0.0,1.0,0.13043785520962306,0.12891501826899393,7001
1,BrisT1D/P10,control,5,0.52,0.32,0.76,0.6,0.15625,0.12159258872270584,0.12217552810907364,7001
