replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.5520833333333334,0.5173177083333333,0.6024305555555556,0.75,0.00042313337326049805,0.08724812728663285,0.08969387567291658,5741
1,DCLP5/81,outlier,4,0.5,0.1875,0.8125,0.5,0.6875,0.1713751032948494,0.16753824800252914,5741
1,DCLP3/91,outlier,10,0.49,0.38,0.6,0.3,0.8388671875,0.17457644194364547,0.17078213393688202,5741
1,Loop/633,outlier,5,0.8,0.52,1.0,0.8,0.0625,0.19589641690254211,0.22920370995998382,5741
1,DCLP5/52,outlier,9,0.6049382716049383,0.4074074074074074,0.8395061728395061,0.5555555555555556,0.41015625,0.1778871152136061,0.17941534850332472,5741
1,Loop/100,outlier,5,0.6,0.4,0.8,0.8,0.0625,0.14725879281759263,0.15939383655786515,5741
1,Loop/19,outlier,14,0.5408163265306123,0.45918367346938777,0.6275510204081632,0.6428571428571429,0.0863037109375,0.1694449931383133,0.17493358041558946,5741
1,Loop/1153,outlier,19,0.481994459833795,0.42382271468144045,0.5235457063711911,0.3157894736842105,0.9635829925537109,0.14179595755903343,0.14035629755572268,5741
1,Loop/342,outlier,5,0.44,0.16,0.68,0.4,0.59375,0.07142757028341293,0.07330063804984092,5741
1,Loop/467,outlier,11,0.49586776859504134,0.4049586776859504,0.6033057851239669,0.5454545454545454,0.41552734375,0.09044049036773769,0.09094238416715102,5741
1,Loop/727,outlier,22,0.49793388429752067,0.45454545454545453,0.5371900826446281,0.45454545454545453,0.8692400455474854,0.1844701770354401,0.18311290883205153,5741
1,Loop/1120,outlier,4,0.3125,0.0,0.3125,0.0,1.0,0.10491976886987686,0.09973232634365559,5741
1,Loop/968,outlier,5,0.48,0.24,0.68,0.4,0.78125,0.11384368538856507,0.11247891038656235,5741
1,Loop/317,control,24,0.5225694444444444,0.4774305555555556,0.5694444444444444,0.5,0.25438302755355835,0.1748215307792028,0.17792609116683403,5741
1,DCLP3/114,control,4,0.3125,0.0,0.3125,0.0,1.0,0.14463039860129356,0.14192163944244385,5741
1,DCLP3/111,control,10,0.4,0.21,0.54,0.3,0.9580078125,0.11185525730252266,0.10628448724746704,5741
1,DCLP3/135,control,5,0.44,0.04,0.8,0.4,0.40625,0.07274150475859642,0.0753234714269638,5741
1,DCLP3/102,control,9,0.5308641975308642,0.37037037037037035,0.691358024691358,0.6666666666666666,0.326171875,0.11294447796212302,0.11403960734605789,5741
1,DCLP3/171,control,5,0.48,0.12,0.8,0.6,0.5,0.08461406379938126,0.08543045967817306,5741
1,DCLP3/134,control,14,0.6173469387755102,0.5612244897959183,0.7244897959183674,0.9285714285714286,0.00201416015625,0.10463475063443184,0.1099697660122599,5741
1,Loop/1116,control,19,0.5207756232686981,0.46537396121883656,0.5817867036011076,0.5263157894736842,0.3991260528564453,0.15428585715984044,0.15502753932225077,5741
1,DCLP3/43,control,5,0.52,0.2,0.84,0.6,0.40625,0.12469833642244339,0.12651689052581788,5741
1,DCLP3/10,control,11,0.4380165289256198,0.32231404958677684,0.5206611570247934,0.2727272727272727,0.89697265625,0.12605187500065024,0.12346575883301822,5741
1,Loop/1071,control,22,0.48760330578512395,0.43388429752066116,0.5310433884297517,0.4090909090909091,0.778296709060669,0.14141922003843568,0.14013576693832874,5741
1,DCLP3/144,control,4,0.5,0.1875,0.8125,0.5,0.4375,0.14506959170103073,0.1459885686635971,5741
1,DCLP3/68,control,5,0.52,0.32,0.76,0.6,0.15625,0.08098820894956589,0.08548764735460282,5741
