replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.578125,0.5729166666666666,0.6319444444444444,1.0,5.960464477539063e-08,0.08766446417818467,0.09116381034255028,5741
1,DCLP5/81,outlier,4,0.625,0.625,0.8125,1.0,0.0625,0.16796519607305527,0.17232367768883705,5741
1,DCLP3/91,outlier,10,0.63,0.54,0.77,0.9,0.001953125,0.15336281135678292,0.16246160343289376,5741
1,Loop/633,outlier,5,0.88,0.76,1.0,1.0,0.03125,0.13231575340032578,0.20574570894241334,5741
1,DCLP5/52,outlier,9,0.6049382716049383,0.5308641975308642,0.7407407407407407,0.8888888888888888,0.02734375,0.17563840746879578,0.1803396675321791,5741
1,Loop/100,outlier,5,0.6,0.6,0.84,1.0,0.03125,0.13423479199409485,0.14499401152133942,5741
1,Loop/19,outlier,14,0.5459183673469388,0.5255102040816326,0.6224489795918368,0.9285714285714286,0.00201416015625,0.1649229590381895,0.17018193006515503,5741
1,Loop/1153,outlier,19,0.49584487534626037,0.45706371191135736,0.5290858725761773,0.42105263157894735,0.4921607971191406,0.13762769201084188,0.1375754703032343,5741
1,Loop/342,outlier,5,0.6,0.6,0.84,1.0,0.03125,0.07445123493671417,0.07617964446544648,5741
1,Loop/467,outlier,11,0.5206611570247934,0.4380165289256198,0.6198347107438017,0.6363636363636364,0.1826171875,0.09219087321649898,0.09263538230549205,5741
1,Loop/727,outlier,22,0.5144628099173554,0.48760330578512395,0.5578512396694215,0.6818181818181818,0.03170967102050781,0.18038650500503453,0.1821533434770324,5741
1,Loop/1120,outlier,4,0.5625,0.25,0.8125,0.75,0.125,0.10390130989253521,0.10541553236544132,5741
1,Loop/968,outlier,5,0.6,0.6,0.84,1.0,0.03125,0.11140382885932923,0.11165130734443665,5741
1,Loop/317,control,24,0.5295138888888888,0.5,0.578125,0.6666666666666666,0.12026625871658325,0.17696036770939827,0.177947496684889,5741
1,DCLP3/114,control,4,0.5,0.1875,0.8125,0.5,0.8125,0.1486606001853943,0.1477772369980812,5741
1,DCLP3/111,control,10,0.52,0.41,0.63,0.5,0.34765625,0.10763028487563134,0.10846646577119827,5741
1,DCLP3/135,control,5,0.52,0.32,0.76,0.6,0.3125,0.07101548239588737,0.07148964926600457,5741
1,DCLP3/102,control,9,0.5185185185185185,0.41975308641975306,0.6296296296296297,0.6666666666666666,0.150390625,0.11140492310126622,0.11193670415216023,5741
1,DCLP3/171,control,5,0.52,0.32,0.76,0.6,0.21875,0.08256811946630478,0.0833805188536644,5741
1,DCLP3/134,control,14,0.5255102040816326,0.4845663265306122,0.5969387755102041,0.7857142857142857,0.02471923828125,0.1053319296666554,0.10616243630647659,5741
1,Loop/1116,control,19,0.4986149584487535,0.4515235457063712,0.5429362880886427,0.47368421052631576,0.22066688537597656,0.15547123982718117,0.15589497316824763,5741
1,DCLP3/43,control,5,0.52,0.32,0.76,0.6,0.21875,0.12345310300588608,0.12407377809286117,5741
1,DCLP3/10,control,11,0.4628099173553719,0.36363636363636365,0.5126033057851228,0.18181818181818182,0.99853515625,0.12516575238921426,0.12445979497649452,5741
1,Loop/1071,control,22,0.5289256198347108,0.512396694214876,0.5764462809917356,0.8636363636363636,2.6226043701171875e-05,0.1397206180474975,0.14302026243372398,5741
1,DCLP3/144,control,4,0.4375,0.1875,0.75,0.25,0.875,0.14426568523049355,0.14284930005669594,5741
1,DCLP3/68,control,5,0.52,0.32,0.76,0.6,0.5,0.08604633659124375,0.08622025400400161,5741
