replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,HUPA-UCM/27,outlier,27,0.8374485596707819,0.7318244170096022,0.9389574759945131,0.7407407407407407,3.0422721090641023e-05,0.0507749001712741,0.16805739369657305,7320
1,Loop/692,outlier,25,0.7832,0.6512,0.8992,0.72,0.0004593878627214283,0.058848444315372034,0.1454338949918747,7320
1,Loop/511,outlier,21,0.9331065759637188,0.8435374149659864,1.0,0.8571428571428571,9.821836310615567e-05,0.023895836034734247,0.1693455952973593,7320
1,Loop/1081,outlier,20,0.85375,0.73496875,0.9525312499999998,0.7,0.0004026381184834067,0.05650401792699995,0.16553087010979653,7320
1,Loop/1173,outlier,20,0.775,0.66625,0.89625,0.85,0.00013820811601415563,0.053526551824688795,0.1396470542997122,7320
1,Loop/1199,outlier,20,0.685,0.525,0.83,0.55,0.01811695098876953,0.08374718405393651,0.16184278577566147,7320
1,Loop/245,outlier,20,0.9025,0.77125,0.9975,0.8,0.0001635063314664326,0.03647429164193454,0.1841889202594757,7320
1,Loop/388,outlier,20,0.9475,0.87,1.0,1.0,9.5367431640625e-07,0.018965877912341965,0.18724258616566658,7320
1,Loop/420,outlier,20,0.785,0.63875,0.91375,0.6,0.0013538538590129523,0.07029348088217376,0.17458720207214357,7320
1,Loop/693,outlier,20,0.78,0.6474687499999999,0.9062812499999998,0.65,0.0006731016748109366,0.0656576405166561,0.14806280061602592,7320
1,Loop/11,outlier,19,0.8739612188365651,0.7520775623268698,0.9709141274238227,0.7368421052631579,0.0004907698762608342,0.036389628951407134,0.14146257152682856,7320
1,Loop/1140,outlier,19,0.9058171745152355,0.7825484764542936,0.9875346260387812,0.7368421052631579,0.0004229273113302267,0.028793211288422372,0.11150885647849033,7320
1,Loop/164,outlier,19,0.7977839335180056,0.6634349030470914,0.9196675900277008,0.7894736842105263,0.0005009397178983848,0.04260011310237276,0.13038409854236402,7320
1,Loop/236,outlier,19,0.7894736842105263,0.6481648199445984,0.9127423822714681,0.5789473684210527,0.001488318505585258,0.08945530969427445,0.2116490037817704,7320
1,Loop/524,outlier,19,0.7174515235457064,0.5997229916897507,0.8573407202216067,0.6842105263157895,0.001081116330400846,0.09701882719175621,0.19767288236241592,7320
1,Loop/745,outlier,19,0.96398891966759,0.9016620498614959,1.0,0.8947368421052632,0.00014652626009624466,0.02630458238663299,0.1791573370757856,7320
1,Loop/807,outlier,19,0.8670360110803325,0.7465373961218836,0.9709487534626037,0.8421052631578947,0.0001757662842537316,0.03285243064257022,0.12376031201136739,7320
1,Loop/85,outlier,19,0.7950138504155124,0.6495498614958449,0.9224722991689749,0.631578947368421,0.001081116330400846,0.04660811625561971,0.1241476814213552,7320
1,Loop/852,outlier,19,0.8808864265927978,0.7451523545706371,0.9778393351800554,0.8421052631578947,6.29425048828125e-05,0.03414027268828297,0.15941269303622999,7320
1,Loop/920,outlier,19,0.9155124653739612,0.8005540166204986,0.9903047091412742,0.7894736842105263,0.0002656213913766471,0.03262607796090091,0.158973460134707,7320
1,Loop/944,control,19,0.8199445983379502,0.7022160664819944,0.9487534626038782,0.7894736842105263,0.0003274791716928477,0.06167819991969736,0.19333614016834058,7320
1,Loop/998,control,19,0.8213296398891967,0.6675554016620499,0.9349030470914127,0.6842105263157895,0.0006731016748109366,0.04377407868435655,0.1383076514068403,7320
1,Loop/1036,control,18,0.8996913580246914,0.7839506172839507,0.9876543209876543,0.8888888888888888,0.0002513150322900971,0.045528529526361834,0.20651500589317745,7320
1,Loop/1123,control,18,0.7145061728395061,0.5632716049382716,0.8580246913580247,0.6111111111111112,0.008411020336437779,0.07858795352068329,0.17053562154372534,7320
1,Loop/227,control,18,0.9367283950617284,0.8487654320987654,0.9922839506172839,0.8333333333333334,0.0003274791716928477,0.04122057921065587,0.15643187198374006,7320
1,Loop/432,control,18,0.7237654320987654,0.5941358024691358,0.8611111111111112,0.6111111111111112,0.0018642976613679441,0.0901295694356021,0.1755373113685184,7320
1,Loop/589,control,18,0.7870370370370371,0.6419367283950617,0.9290123456790124,0.6666666666666666,0.000943589654254549,0.04797199954999895,0.14035858462254205,7320
1,Loop/63,control,18,0.8441358024691358,0.7129629629629629,0.946026234567901,0.7222222222222222,0.0007368904219375711,0.07529436326472529,0.17923097726371554,7320
1,Loop/67,control,18,0.6651234567901234,0.5416666666666666,0.8009645061728393,0.5555555555555556,0.011547866308733279,0.12332070676267096,0.21318219436539543,7320
1,Loop/766,control,18,0.7407407407407407,0.6018518518518519,0.8765817901234566,0.5,0.0060316617094274124,0.109227773915336,0.196580917470985,7320
1,Loop/773,control,18,0.7530864197530864,0.5802083333333333,0.8904706790123454,0.6111111111111112,0.0038152073696228043,0.07009250932605937,0.1435691871576839,7320
1,Loop/982,control,18,0.808641975308642,0.6743827160493827,0.9259259259259259,0.6666666666666666,0.000943589654254549,0.05682284291510263,0.14740240573883057,7320
1,Loop/1142,control,17,1.0,1.0,1.0,1.0,7.62939453125e-06,0.009455182075137547,0.06659602286184535,7320
1,Loop/149,control,17,0.7560553633217993,0.6349048442906574,0.889273356401384,0.7058823529411765,0.0011088607321185246,0.07343965559180908,0.15413052588701248,7320
1,Loop/213,control,17,0.8788927335640139,0.7698529411764706,0.986159169550173,0.8823529411764706,0.0003274791716928477,0.0402300095430452,0.17078384318772485,7320
1,Loop/282,control,17,0.8131487889273357,0.6850778546712802,0.9498269896193772,0.7647058823529411,0.0007368904219375711,0.0669528357046896,0.2213889553266413,7320
1,Loop/43,control,17,0.8356401384083045,0.7024221453287197,0.9567474048442907,0.7058823529411765,0.0011088607321185246,0.0676042160960017,0.19110871588482575,7320
1,Loop/458,control,17,0.8979238754325259,0.7716262975778547,1.0,0.8823529411764706,0.00032152062334761604,0.02967530628580682,0.16070575223249547,7320
1,Loop/71,control,17,0.7179930795847751,0.5536332179930796,0.8650519031141869,0.5882352941176471,0.007826775418727502,0.08187332355223856,0.1675530286396251,7320
1,Loop/75,control,17,0.740484429065744,0.5708910034602076,0.8788927335640139,0.5294117647058824,0.01337827681223382,0.05329459514905466,0.1139082496657091,7320
