replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.4357638888888889,0.375,0.47573784722222195,0.16666666666666666,0.9999251961708069,0.09019658776621024,0.08709472790360451,5741
1,DCLP5/81,outlier,4,0.4375,0.1875,0.75,0.25,0.9375,0.17168375104665756,0.1665860377252102,5741
1,DCLP3/91,outlier,10,0.56,0.45,0.69,0.7,0.1376953125,0.16300200670957565,0.16826650574803353,5741
1,Loop/633,outlier,5,0.56,0.32,0.84,0.6,0.40625,0.30710652470588684,0.30439884662628175,5741
1,DCLP5/52,outlier,9,0.4691358024691358,0.2962962962962963,0.6175925925925909,0.3333333333333333,0.58984375,0.17530994448396894,0.17585493624210358,5741
1,Loop/100,outlier,5,0.6,0.32,0.88,0.6,0.40625,0.15027663856744766,0.15487300008535385,5741
1,Loop/19,outlier,14,0.4387755102040816,0.336734693877551,0.5204081632653061,0.35714285714285715,0.932373046875,0.17507482213633402,0.16870877944997378,5741
1,Loop/1153,outlier,19,0.49584487534626037,0.43213296398891965,0.556786703601108,0.631578947368421,0.28388023376464844,0.13829140521978078,0.1389794873171731,5741
1,Loop/342,outlier,5,0.52,0.32,0.76,0.6,0.5,0.07360555082559586,0.0738267295062542,5741
1,Loop/467,outlier,11,0.5289256198347108,0.4462809917355372,0.6446280991735537,0.6363636363636364,0.232421875,0.08921178328720006,0.090394795618274,5741
1,Loop/727,outlier,22,0.493801652892562,0.45862603305785127,0.5289256198347108,0.45454545454545453,0.8232510089874268,0.18313976648178967,0.18200237134640868,5741
1,Loop/1120,outlier,4,0.375,0.0,0.75,0.25,0.6875,0.1057431697845459,0.10402948409318924,5741
1,Loop/968,outlier,5,0.52,0.32,0.76,0.6,0.40625,0.11169731318950653,0.1114820510149002,5741
1,Loop/317,control,24,0.4704861111111111,0.38884548611111114,0.5503906249999998,0.625,0.24539929628372192,0.17880484958489737,0.1739223739132285,5741
1,DCLP3/114,control,4,0.5625,0.25,0.8125,0.75,0.3125,0.14154193922877312,0.14428000897169113,5741
1,DCLP3/111,control,10,0.53,0.4,0.66,0.6,0.1162109375,0.10351791381835937,0.1072704628109932,5741
1,DCLP3/135,control,5,0.44,0.15900000000000006,0.76,0.6,0.6875,0.07451190501451492,0.07177172079682351,5741
1,DCLP3/102,control,9,0.49382716049382713,0.37037037037037035,0.6049382716049383,0.4444444444444444,0.3671875,0.11012323945760727,0.10877582596407996,5741
1,DCLP3/171,control,5,0.56,0.2,0.96,0.6,0.5,0.0842808723449707,0.08495663702487946,5741
1,DCLP3/134,control,14,0.4744897959183674,0.3826530612244898,0.5663265306122449,0.5,0.70849609375,0.1037326981978757,0.10240285843610764,5741
1,Loop/1116,control,19,0.49584487534626037,0.4404432132963989,0.5485457063711907,0.5789473684210527,0.25763893127441406,0.1531842260768539,0.15322972167479365,5741
1,DCLP3/43,control,5,0.44,0.16,0.68,0.4,0.6875,0.12260030508041382,0.12379568368196488,5741
1,DCLP3/10,control,11,0.48760330578512395,0.3884297520661157,0.6033057851239669,0.5454545454545454,0.51708984375,0.1266099289059639,0.12657427990978415,5741
1,Loop/1071,control,22,0.47107438016528924,0.41735537190082644,0.5041322314049587,0.2727272727272727,0.9769198894500732,0.14406029947779395,0.14029776575890454,5741
1,DCLP3/144,control,4,0.5625,0.25,0.8125,0.75,0.4375,0.14256910607218742,0.1434127874672413,5741
1,DCLP3/68,control,5,0.36,0.04,0.6,0.2,0.9375,0.08270135223865509,0.08004195392131805,5741
