replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.890625,0.8072916666666666,0.9704861111111112,1.0,5.960464477539063e-08,0.03762368601746857,0.04770807518313328,5741
1,DCLP5/81,outlier,4,0.8125,0.6875,1.0,1.0,0.0625,0.11383443418890238,0.1528935804963112,5741
1,DCLP3/91,outlier,10,0.8,0.55,0.97,0.8,0.009765625,0.11319951824843884,0.19764059484004975,5741
1,Loop/633,outlier,5,0.8,0.4,1.0,0.8,0.0625,0.0935750924050808,0.20287788212299346,5741
1,DCLP5/52,outlier,9,0.8148148148148148,0.6172839506172839,0.9876543209876543,0.8888888888888888,0.005859375,0.11921956265966098,0.19748238308562172,5741
1,Loop/100,outlier,5,0.96,0.84,1.0,1.0,0.03125,0.09289772510528564,0.17425172179937362,5741
1,Loop/19,outlier,14,0.8214285714285714,0.6529336734693877,0.9540816326530612,0.8571428571428571,0.0067138671875,0.10335832169013363,0.16035080488239015,5741
1,Loop/1153,outlier,19,0.5512465373961218,0.481994459833795,0.6398891966759003,0.6842105263157895,0.0070343017578125,0.05451049479214769,0.0554853869896186,5741
1,Loop/342,outlier,5,0.64,0.4,0.84,0.8,0.09375,0.05469994693994522,0.055955519527196886,5741
1,Loop/467,outlier,11,0.5041322314049587,0.4132231404958678,0.6033057851239669,0.5454545454545454,0.41552734375,0.05821401727470485,0.05829394811933691,5741
1,Loop/727,outlier,22,0.5433884297520661,0.5041322314049587,0.6012913223140494,0.7272727272727273,0.0018355846405029297,0.09410837817598473,0.09667207182131031,5741
1,Loop/1120,outlier,4,0.625,0.1875,1.0,0.5,0.4375,0.056802467443048954,0.05771105829626322,5741
1,Loop/968,outlier,5,0.56,0.32,0.84,0.6,0.15625,0.06661125496029854,0.06816346570849419,5741
1,Loop/317,control,24,0.6354166666666666,0.5520833333333334,0.741362847222222,0.7083333333333334,0.0019503235816955566,0.09687717445194721,0.1045762790987889,5741
1,DCLP3/114,control,4,0.75,0.6875,1.0,1.0,0.0625,0.14259196631610394,0.15354517474770546,5741
1,DCLP3/111,control,10,0.7,0.50975,0.87,0.7,0.013671875,0.09136868864297867,0.10987454578280449,5741
1,DCLP3/135,control,5,0.56,0.36,0.76,0.8,0.21875,0.07572349756956101,0.07647882774472237,5741
1,DCLP3/102,control,9,0.6666666666666666,0.5061728395061729,0.8518518518518519,0.7777777777777778,0.009765625,0.09844482441743214,0.116685817639033,5741
1,DCLP3/171,control,5,0.6,0.36,0.84,0.8,0.3125,0.08218085765838623,0.08264735341072083,5741
1,DCLP3/134,control,14,0.6989795918367347,0.5357142857142857,0.8470663265306116,0.7142857142857143,0.01226806640625,0.09150783185447965,0.1037856393626758,5741
1,Loop/1116,control,19,0.6094182825484764,0.5318559556786704,0.7119113573407202,0.7894736842105263,0.0019588470458984375,0.09812576480601963,0.10531048280628104,5741
1,DCLP3/43,control,5,0.6,0.36,0.84,0.8,0.0625,0.09824151545763016,0.10421945750713349,5741
1,DCLP3/10,control,11,0.8677685950413223,0.7603305785123967,0.9834710743801653,1.0,0.00048828125,0.0819867117838426,0.10001287541606209,5741
1,Loop/1071,control,22,0.5867768595041323,0.4896694214876033,0.6962809917355371,0.6818181818181818,0.03688788414001465,0.09554508328437805,0.10248971222476526,5741
1,DCLP3/144,control,4,0.875,0.75,1.0,1.0,0.0625,0.10045283287763596,0.1374579593539238,5741
1,DCLP3/68,control,5,0.6,0.32,0.92,0.6,0.3125,0.08779778033494949,0.0933464765548706,5741
