replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,Loop/1142,outlier,24,0.5607638888888888,0.5486111111111112,0.6128472222222222,0.9583333333333334,2.980232238769531e-07,0.08661232081552346,0.08916077483445406,5741
1,DCLP5/81,outlier,4,0.5625,0.25,0.8125,0.75,0.1875,0.1702638678252697,0.1737302578985691,5741
1,DCLP3/91,outlier,10,0.64,0.62,0.77,1.0,0.0009765625,0.15191886126995086,0.1622070290148258,5741
1,Loop/633,outlier,5,0.72,0.68,1.0,1.0,0.03125,0.16371967196464537,0.20809876918792725,5741
1,DCLP5/52,outlier,9,0.6790123456790124,0.5555555555555556,0.8398148148148131,0.8888888888888888,0.00390625,0.1724084417025248,0.1816609783305062,5741
1,Loop/100,outlier,5,0.68,0.64,0.96,1.0,0.03125,0.1279473677277565,0.14919110387563705,5741
1,Loop/19,outlier,14,0.5306122448979592,0.47959183673469385,0.6123724489795912,0.7857142857142857,0.0042724609375,0.16371012585503714,0.1699353882244655,5741
1,Loop/1153,outlier,19,0.518005540166205,0.4903047091412742,0.5650969529085873,0.7368421052631579,0.0061798095703125,0.13743314146995544,0.13809348231083468,5741
1,Loop/342,outlier,5,0.56,0.36,0.76,0.8,0.0625,0.07296778410673141,0.07355032488703728,5741
1,Loop/467,outlier,11,0.48760330578512395,0.3884297520661157,0.5785123966942148,0.45454545454545453,0.38232421875,0.09173597937280481,0.09200244735587727,5741
1,Loop/727,outlier,22,0.512396694214876,0.4731404958677686,0.5620351239669419,0.5909090909090909,0.13075995445251465,0.17801851000298152,0.1814240582964637,5741
1,Loop/1120,outlier,4,0.625,0.625,0.8125,1.0,0.0625,0.10348767973482609,0.1048166062682867,5741
1,Loop/968,outlier,5,0.6,0.6,0.84,1.0,0.03125,0.11092418730258942,0.11182605624198913,5741
1,Loop/317,control,24,0.5520833333333334,0.5,0.6267361111111112,0.7083333333333334,0.021244585514068604,0.16937657352536917,0.17630039093395075,5741
1,DCLP3/114,control,4,0.5,0.1875,0.8125,0.5,0.4375,0.14850176125764847,0.14883216097950935,5741
1,DCLP3/111,control,10,0.53,0.44,0.6402499999999987,0.7,0.0654296875,0.10805311650037766,0.10960665196180344,5741
1,DCLP3/135,control,5,0.52,0.24,0.8,0.4,0.5,0.0717797927558422,0.07220959588885308,5741
1,DCLP3/102,control,9,0.5061728395061729,0.3950617283950617,0.6172839506172839,0.5555555555555556,0.212890625,0.11179316126637989,0.11369176208972931,5741
1,DCLP3/171,control,5,0.64,0.64,0.84,1.0,0.03125,0.08326742798089981,0.0844891607761383,5741
1,DCLP3/134,control,14,0.5408163265306123,0.47959183673469385,0.6275510204081632,0.7142857142857143,0.00335693359375,0.105694979429245,0.10711193510464259,5741
1,Loop/1116,control,19,0.5152354570637119,0.481994459833795,0.5595567867036011,0.631578947368421,0.0200653076171875,0.15559321249786176,0.15665056046686673,5741
1,DCLP3/43,control,5,0.56,0.36,0.76,0.8,0.15625,0.12408816665410996,0.12543168663978577,5741
1,DCLP3/10,control,11,0.5619834710743802,0.47107438016528924,0.6859504132231405,0.7272727272727273,0.04150390625,0.12472813305529681,0.12636472352526404,5741
1,Loop/1071,control,22,0.5413223140495868,0.5144628099173554,0.6012396694214877,0.8181818181818182,1.3113021850585938e-05,0.139768952334469,0.1430143927308646,5741
1,DCLP3/144,control,4,0.625,0.625,0.8125,1.0,0.0625,0.14151062816381454,0.14547370746731758,5741
1,DCLP3/68,control,5,0.56,0.36,0.76,0.8,0.09375,0.08551670014858245,0.08628420382738114,5741
