replicate,target,group,n_windows,auc,auc_lo,auc_hi,paired_frac,wilcoxon_p,d_in_mean,d_out_mean,k_matched
1,DCLP3/138,outlier,141,0.5017353251848499,0.4954466576127961,0.5073185453448016,0.4397163120567376,0.4938423817789893,0.1603067825872002,0.16040670908723317,167425
1,DCLP3/91,outlier,136,0.5048659169550173,0.49529222534602074,0.5149221453287197,0.5514705882352942,0.13397224072789027,0.12042034001034849,0.12077954438898493,167425
1,DCLP5/89,outlier,54,0.5003429355281207,0.4828532235939643,0.5181755829903978,0.5370370370370371,0.3508025315915314,0.1538442196669402,0.1540349961982833,167425
1,Loop/1061,outlier,110,0.5080165289256199,0.4994214876033058,0.5172727272727272,0.5363636363636364,0.06894487953116077,0.09195200228555636,0.0924791539257223,167425
1,Loop/1142,outlier,269,0.5370157958016059,0.5273831898398309,0.5486670996807672,0.7360594795539034,2.2146874891077878e-16,0.03293527498647404,0.03372009416356627,167425
1,Loop/1183,outlier,58,0.4643281807372176,0.4239001189060642,0.503269916765755,0.43103448275862066,0.9424372809435189,0.02995571352798363,0.02960474500111465,167425
1,Loop/206,outlier,81,0.49885688157293095,0.4865112025605853,0.511663618350861,0.5185185185185185,0.24517156347282504,0.13182037001774635,0.13233305127532394,167425
1,Loop/246,outlier,30,0.48777777777777775,0.45219444444444445,0.5144722222222221,0.3333333333333333,0.9738683262839913,0.13622689992189407,0.13561271155873936,167425
1,Loop/26,outlier,246,0.503073567321039,0.4995864729988764,0.5070394606385088,0.5447154471544715,0.00668837872109707,0.11795716797857266,0.11829302734051778,167425
1,Loop/263,outlier,96,0.5121527777777778,0.5009765625,0.5256076388888888,0.5520833333333334,0.021087115106621365,0.12589456622178355,0.1266495070885867,167425
1,Loop/329,outlier,123,0.5058496926432678,0.4968603344570031,0.5153678366051954,0.5447154471544715,0.058803667405592744,0.14152733000313364,0.14202909371474895,167425
1,Loop/395,outlier,64,0.48828125,0.47021484375,0.5012268066406249,0.390625,0.9293883799463346,0.08301925292471424,0.08277067774906754,167425
1,Loop/569,outlier,150,0.5082666666666666,0.49577666666666664,0.5210666666666667,0.5666666666666667,0.01973884258650743,0.10556946610411008,0.10623932629823685,167425
1,DCLP3/14,control,141,0.4994215582717167,0.493486243146723,0.5052059755545496,0.5106382978723404,0.7844202688507853,0.110658632921623,0.11048313977976218,167425
1,DCLP3/13,control,136,0.4911872837370242,0.4811297037197232,0.49935256271626294,0.4264705882352941,0.989223652677943,0.086810677914935,0.0864728726720547,167425
1,Flair/62,control,53,0.5044499822000712,0.49021003915984335,0.5194019223923104,0.5283018867924528,0.14707695328041787,0.14042589152758977,0.1406241701740139,167425
1,DCLP3/105,control,109,0.4988637320090901,0.48993981988048146,0.5076193081390455,0.5045871559633027,0.2067388526178464,0.12385463994850807,0.12402186720469675,167425
1,Loop/185,control,272,0.5030006487889274,0.4962150600129758,0.5097064905925606,0.5220588235294118,0.17551863151081543,0.06008831048658227,0.06020289999158943,167425
1,Loop/1169,control,58,0.5050535077288941,0.49137931034482757,0.522302318668252,0.5344827586206896,0.07997553237639493,0.10942834551478255,0.10991105026212232,167425
1,Loop/160,control,81,0.49824721841182745,0.49062261850327693,0.5052621551592744,0.43209876543209874,0.8712545770292388,0.1441640235759594,0.14396796504288545,167425
1,Flair/61,control,31,0.5005202913631633,0.4640738813735692,0.5359001040582726,0.5483870967741935,0.5192565317265689,0.13061426916430074,0.1305015399571388,167425
1,Loop/1137,control,244,0.500134372480516,0.4938503594463854,0.5062655368180596,0.5040983606557377,0.4160433802927669,0.09249578561389545,0.09250574024607901,167425
1,Flair/55,control,96,0.5054253472222222,0.4952256944444444,0.5164930555555556,0.5625,0.023611717261082552,0.11468922696076334,0.11500742534796397,167425
1,DCLP3/157,control,122,0.4951625907014243,0.4860219027143241,0.5034936844934157,0.4426229508196721,0.8637602652113815,0.1136522818295682,0.11340512097126147,167425
1,DCLP5/86,control,63,0.4940791131267322,0.47543461829176115,0.5094545225497606,0.38095238095238093,0.9491031067926675,0.11622647929286199,0.11590035567207942,167425
1,Loop/503,control,149,0.500247736588442,0.489391243637674,0.5104758794648889,0.5369127516778524,0.30344472249659105,0.09192967244842709,0.09202293961640172,167425
1,DCLP5/37,control,133,0.4943185030244785,0.48425292554695004,0.5039869410368025,0.49624060150375937,0.8979580280520325,0.11594018043207943,0.11563638099154136,167425
1,Loop/173,control,192,0.5113389756944444,0.5041775173611112,0.5201829698350694,0.5625,0.001625590011967659,0.11239863012451679,0.11300737674658497,167425
1,DCLP5/50,control,176,0.5030668904958677,0.49670632102272727,0.5105888429752066,0.5795454545454546,0.05833370363813365,0.11092234445227818,0.11116104534911839,167425
1,Flair/116,control,66,0.49449035812672176,0.4820936639118457,0.5062040863177227,0.5,0.657497593912362,0.1302750798111612,0.13018478035475267,167425
1,DCLP3/67,control,91,0.4891921265547639,0.4753018959062915,0.5003018959062915,0.4065934065934066,0.9656689514701278,0.11545514192554977,0.1149841940828732,167425
